,Name,Description,Composition & Care,Old Price,New Price,Discount,Size(s),Product Link
82,plain TROUSER,This Plain trouser is good to go with your favourite t-shirt or sweatshirt to look perfect,"Cotton
Wash inside out, use recommended detergent for colors, please line dry in shade, do not dry with sunlight directly
Do not bleach, Do not Tumble Dry , Dry Flat, Medium Iron Inside out, Dry cleanable any solvent except trichloroethylene","PKR 2,690","PKR 1,890",29%,"30,32,34,36",https://outfitters.com.pk/collections/men/products/mbc491148khk
83,Plain Stripe Trouser,Be the reason to inspire this winter with this plain stripe trouser,"84% Cotton, 14% Polyester, 2% Elastane
Wash inside out, use recommended detergent for colors, please line dry in shade, do not dry with sunlight directly
Do not bleach, Do not Tumble Dry , Dry Flat, Medium Iron Inside out, Dry cleanable any solvent except trichloroethylene","PKR 2,290","PKR 1,590",30%,"30,32,34,36",https://outfitters.com.pk/collections/men/products/mbc491145hgr
84,Light Washed Skinny Jeans,"Inspired by army design this Regular fit Epaullette shirt features a shoulder strap and a patch, front button closure, a classic collar and chest patch pocket.","Denim
Wash inside out, use recommended detergent for colors, please line dry in shade, do not dry with sunlight directly
Do not bleach, Do not Tumble Dry , Dry Flat, Medium Iron Inside out, Dry cleanable any solvent except trichlorethyne","PKR 2,890","PKR 1,990",31%,"30,32,34,36,38",https://outfitters.com.pk/collections/men/products/mbf491168lws
85,Buttoned Down Check Print Shirt,"Full sleeves, slim fit shirt with a classic point collar, a Check Print and button fastening makes it an essential piece for one's wardrobe","Cotton
Wash inside out, use recommended detergent for colors, please line dry in shade, do not dry with sunlight directly.
Do not bleach, Do not Tumble Dry , Dry Flat, Medium Iron Inside out, Dry cleanable any solvent except trichloroethylene","PKR 2,290","PKR 1,590",30%,"S,M,L,XL",https://outfitters.com.pk/collections/men/products/mtc491119gwo
86,Dark Washed Skinny Jeans,"Comfortable and on trend, this girly pink sweatshirt with a striped contrast will be your go-to this winter!","Denim
Wash inside out, use recommended detergent for colors, please line dry in shade, do not dry with sunlight directly
Do not bleach, Do not Tumble Dry , Dry Flat, Medium Iron Inside out, Dry cleanable any solvent except trichlorethyne","PKR 2,890","PKR 1,990",31%,"30,32,34,36,38",https://outfitters.com.pk/collections/men/products/mbc491157dws
87,Band Collar White Shirt,"Relaxed fit shirt with a band collar and full length sleeves, featuring a midway button closure and side vents at hem.","100% Cotton
Wash inside out, use recommended detergent for colors, please line dry in shade, do not dry with sunlight directly
Do not bleach, Do not Tumble Dry , Dry Flat, Medium Iron Inside out, Dry cleanable any solvent except trichlorethyne","PKR 2,490","PKR 1,190",52%,"S,M,L,XL",https://outfitters.com.pk/collections/men/products/mtf491134-wht
88,"Three Tone ""Be Strong"" Sweatshirt","Three Tone (White, Red and Black) ""be strong"" Sweatshirt featuring a round neck and full sleeves with ribbed cuffs and trims.","100% Cotton
Wash inside out, use recommended detergent for colors, please line dry in shade, do not dry with sunlight directly
Do not bleach, Do not Tumble Dry , Dry Flat, Medium Iron Inside out, Dry cleanable any solvent except trichlorethyne","PKR 1,690","PKR 1,190",29%,"S,M,L,XL",https://outfitters.com.pk/collections/men/products/mtf491058-rwb
89,Buttoned Down Teal Colored Shirt,"Full sleeves, slim fit shirt with a classic point collar and button fastening makes it an essential piece for one's wardrobe.","100% Cotton
Wash inside out, use recommended detergent for colors, please line dry in shade, do not dry with sunlight directly
Do not bleach, Do not Tumble Dry , Dry Flat, Medium Iron Inside out, Dry cleanable any solvent except trichlorethyne","PKR 2,490","PKR 1,190",52%,"S,M,L,XL",https://outfitters.com.pk/collections/men/products/mtc491140-tel
90,Buttoned Down Black and White Colored Shirt,"Full sleeves, slim fit shirt with a classic point collar and button fastening makes it an essential piece for one's wardrobe.","100% Cotton
Wash inside out, use recommended detergent for colors, please line dry in shade, do not dry with sunlight directly
Do not bleach, Do not Tumble Dry , Dry Flat, Medium Iron Inside out, Dry cleanable any solvent except trichlorethyne","PKR 2,490","PKR 1,190",52%,"S,M,L,XL",https://outfitters.com.pk/collections/men/products/mtc491140-blw
91,Band Collar Navy Shirt,Regular fit White shirt featuring a band collar with full length sleeves and a full front button closure,"100% Cotton
Wash inside out, use recommended detergent for colors, please line dry in shade, do not dry with sunlight directly
Do not bleach, Do not Tumble Dry , Dry Flat, Medium Iron Inside out, Dry cleanable any solvent except trichlorethyne","PKR 2,490","PKR 1,190",52%,"S,M,L,XL",https://outfitters.com.pk/collections/men/products/mtc491135-nvy
92,Slim Fit Button Down Shirt,Get stylish slim fit check shirt this season to look perfect. The red and navy colored stripes make it elegant already,"100% Cotton
Wash inside out, use recommended detergent for colors, please line dry in shade, do not dry with sunlight directly
Do not bleach, Do not Tumble Dry ,Dry Flat, Medium Iron Inside out, Dry cleanable any solvent except trichlorethyne","PKR 2,290","PKR 1,590",30%,"S,M,L,XL",https://outfitters.com.pk/collections/men/products/mtc491114-rnw
93,Crew Neck Full Sleeves T- Shirt,"Straight cut maroon T-shirt featuring a crew neck, curved hem and full Length sleeves. Perfect choice for the winter.","100% Cotton
Wash inside out, use recommended detergent for colors, please line dry in shade, do not dry with sunlight directly
Do not bleach, Do not Tumble Dry , Dry Flat, Medium Iron Inside out, Dry cleanable any solvent except trichlorethyne","PKR 1,690","PKR 1,190",29%,"S,M,L,XL",https://outfitters.com.pk/collections/men/products/mtc491095-mrn
94,Regular Fit SWEATER,"The knitted sleeveless sweater comes in black color along with v neckline, pair it with your favorite button down.","88% Polyester, 12 %Nylon
Wash Inside Out. Use recommended detergents for colors, Iron inside out
Do not keep in damp state
Please dry up while lying out on a flat ground. Do not dry with sunlight directly","PKR 3,490","PKR 2,390",31%,"S,M,L,XL",https://outfitters.com.pk/collections/men/products/mtc491031-blk
95,Regular Fit SWEATER,"The knitted sleeveless sweater comes in beige color along with v neckline, pair it with your favorite button down.","88% Polyester, 12 %Nylon
Wash Inside Out. Use recommended detergents for colors, Iron inside out
Do not keep in damp state
Please dry up while lying out on a flat ground. Do not dry with sunlight directly","PKR 3,490","PKR 2,390",31%,"S,M,L,XL",https://outfitters.com.pk/collections/men/products/mtc491031-bge
96,CHINOS,"Regular Hem
5 Pockets
Denim","Wash inside out, use recommended detergent for colors, please line dry in shade, do not dry with sunlight directly
Do not bleach, Do not Tumble Dry , Dry Flat, Medium Iron Inside out, Dry cleanable any solvent except trichlorethyne","PKR 2,890","PKR 1,990",31%,"30,32,34,36,38",https://outfitters.com.pk/collections/men/products/mbp491179-dws
97,Slim Fit Blue Jeans,"A Classic Slim Fit Blue Jeans giving a washed effect around the seems featuring five pockets, a front button closure and a front zip.","Denim
Wash inside out, use recommended detergent for colors, please line dry in shade, do not dry with sunlight directly
Do not bleach, Do not Tumble Dry , Dry Flat, Medium Iron Inside out, Dry cleanable any solvent except trichlorethyne","PKR 2,690","PKR 1,890",29%,"30,32,34,36,38",https://outfitters.com.pk/collections/men/products/mbp491174-mbl
98,Distressed Medium Blue Jeans,"Regular fit medium blue jeans lightly distressed around the seems featuring five pockets, front button closure and a front zip.","Denim
Wash inside out, use recommended detergent for colors, please line dry in shade, do not dry with sunlight directly
Do not bleach, Do not Tumble Dry , Dry Flat, Medium Iron Inside out, Dry cleanable any solvent except trichlorethyne","PKR 2,490","PKR 1,190",52%,"30,32,34,36,38",https://outfitters.com.pk/collections/men/products/mbf491173-mbl
99,Slim Fit Metal Button Chinos,"A versatile piece of clothing that is perfect laid back attire or a semi-formal dress code. An essential piece for one's wardrobe featuring an olive green color with five pockets, front button and zip closure.","100% Cotton
Wash inside out, use recommended detergent for colors, please line dry in shade, do not dry with sunlight directly
Do not bleach, Do not Tumble Dry , Dry Flat, Medium Iron Inside out, Dry cleanable any solvent except trichlorethyne","PKR 2,490","PKR 1,690",32%,"30,32,34,36,38",https://outfitters.com.pk/collections/men/products/mbf491147-blk
100,Camo Jogger Pant,"Take your style to the next level with this Camo Jogger Pants featuring an elastic waist band, a stylish two tone draw string, Three pockets and ribbed cuffs.","100% Cotton
Wash inside out, use recommended detergent for colors, please line dry in shade, do not dry with sunlight directly
Do not bleach, Do not Tumble Dry , Dry Flat, Medium Iron Inside out, Dry cleanable any solvent except trichlorethyne","PKR 2,490","PKR 1,690",32%,"30,32,34,36",https://outfitters.com.pk/collections/men/products/mbf491144-cmo
101,Medium Washed Skinny Jeans,"Medium Washed Skinny jeans with advanced stretch technology featuring five pockets, front button closure and a front zip. Achieving a balance between comfort and style.","Wash inside out, use recommended detergent for colors, please line dry in shade, do not dry with sunlight directly
Do not bleach, Do not Tumble Dry , Dry Flat, Medium Iron Inside out, Dry cleanable any solvent except trichlorethyne","PKR 2,890","PKR 1,990",31%,"30,32,34,36,38",https://outfitters.com.pk/collections/men/products/mbc491158-mws
102,HOODIE STYLE SHIRT,"This eye-catching light Blue denim with a Grey cap, front two pockets and cuffed sleeves with a White stripe is all you need for your casual day to day look.","Denim
Wash inside out, use recommended detergent for colors, please line dry in shade, do not dry with sunlight directly.
Do not bleach. Do not Tumble Dry , Dry Flat, Medium Iron Inside out, Dry cleanable any solvent except trichlorethyne","PKR 2,890","PKR 1,990",31%,"S,M,L,XL",https://outfitters.com.pk/collections/men/products/mtp391060-lbl
103,Textured Salmon Buttoned Down Shirt,Textured salmon Buttoned Down Shirt with a chinese collar made from cotton providing you with comfort and style ! An essential for one's wardrobe.,"100% Cotton
Wash inside out, use recommended detergent for colors, please line dry in shade, do not dry with sunlight directly
Do not bleach, Do not Tumble Dry , Dry Flat, Medium Iron Inside out, Dry cleanable any solvent except trichlorethyne","PKR 2,890","PKR 1,390",51%,"S,M,L,XL",https://outfitters.com.pk/collections/men/products/mtf491128-slm
104,Textured Charcoal Buttoned Down Shirt,Textured Charcoal Buttoned Down Shirt with a chinese collar made from cotton providing you with comfort and style ! An essential for one's wardrobe.,"100% Cotton
Wash inside out, use recommended detergent for colors, please line dry in shade, do not dry with sunlight directly
Do not bleach, Do not Tumble Dry , Dry Flat, Medium Iron Inside out, Dry cleanable any solvent except trichlorethyne","PKR 2,890","PKR 1,390",51%,"S,M,L,XL",https://outfitters.com.pk/collections/men/products/mtf491128-chr
105,Lightwash Button Down Shirt,A plain L.WASH button down shirt made of 100% cotton. Perfect for a casual look.,"Denim
Wash inside out, use recommended detergent for colors, please line dry in shade, do not dry with sunlight directly
Do not bleach, Do not Tumble Dry , Dry Flat, Medium Iron Inside out, Dry cleanable any solvent except trichlorethyne","PKR 2,490","PKR 1,690",32%,"S,M,L,XL",https://outfitters.com.pk/collections/men/products/mtf491125-ltw
106,Basic Dark Navy Buttoned Down Shirt,Basic Dark Navy Buttoned Down Shirt made from cotton providing you with comfort and style ! An essential for one's wardrobe.,"100% Cotton
Wash inside out, use recommended detergent for colors, please line dry in shade, do not dry with sunlight directly
Do not bleach, Do not Tumble Dry , Dry Flat, Medium Iron Inside out, Dry cleanable any solvent except trichlorethyne","PKR 2,490","PKR 1,690",32%,"S,M,L,XL",https://outfitters.com.pk/collections/men/products/mtf491124-nvy
107,Basic Dark Grey Buttoned Down Shirt,Basic Dark Grey Buttoned Down Shirt made from cotton providing you with comfort and style ! An essential for one's wardrobe.,"100% Cotton
Wash inside out, use recommended detergent for colors, please line dry in shade, do not dry with sunlight directly
Do not bleach, Do not Tumble Dry , Dry Flat, Medium Iron Inside out, Dry cleanable any solvent except trichlorethyne","PKR 2,490","PKR 1,690",32%,"S,M,L,XL",https://outfitters.com.pk/collections/men/products/mtf491124-dgr
108,Band Collar Stripped Shirt,Slim fit stripped shirt featuring full length sleeves with elbow patches and button fastening.,"100% Cotton
Wash inside out, use recommended detergent for colors, please line dry in shade, do not dry with sunlight directly
Do not bleach, Do not Tumble Dry , Dry Flat, Medium Iron Inside out, Dry cleanable any solvent except trichloroethylene","PKR 2,490","PKR 1,190",52%,"S,M,L,XL",https://outfitters.com.pk/collections/men/products/mtf491122-wtb
109,White Crew Neck T-Shirt,"Green ""Motivation"" T-shirt Featuring a round neck and short sleeves makes it perfect for the summer.","100% Cotton
Wash inside out, use recommended detergent for colors, please line dry in shade, do not dry with sunlight directly
Do not bleach, Do not Tumble Dry , Dry Flat, Medium Iron Inside out, Dry cleanable any solvent except trichlorethyne","PKR 1,090",PKR 790,27%,"S,M,L,XL",https://outfitters.com.pk/collections/men/products/mtf491102-wht
110,"Two Tone ""Confident"" Sweatshirt","Crew Neck Sweatshirt featuring a two tone design, "" confident"" slogan and ribbed trims makes it the perfect example of comfort and style","48% Polyester, 52% Cotton
Wash inside out, use recommended detergent for colors, please line dry in shade, do not dry with sunlight directly
Do not bleach, Do not Tumble Dry , Dry Flat, Medium Iron Inside out, Dry cleanable any solvent except trichloroethylene","PKR 3,990","PKR 2,790",30%,"S,M,L,XL",https://outfitters.com.pk/collections/men/products/mtf491037-nvy
111,"Two Tone ""Confident"" Sweatshirt","Crew Neck Sweatshirt featuring a two tone design, "" confident"" slogan and ribbed trims makes it the perfect example of comfort and style","48% Polyester, 52% Cotton
Wash inside out, use recommended detergent for colors, please line dry in shade, do not dry with sunlight directly
Do not bleach, Do not Tumble Dry , Dry Flat, Medium Iron Inside out, Dry cleanable any solvent except trichloroethylene","PKR 3,990","PKR 2,790",30%,"S,M,L,XL",https://outfitters.com.pk/collections/men/products/mtf491037-lgr
112,Blue Regular Fit Single Cuff Shirt,A plain blue button down shirt made of 100% cotton. There's beauty in simplicity,"100% Cotton
Wash inside out, use recommended detergent for colors, please line dry in shade, do not dry with sunlight directly
Do not bleach, Do not Tumble Dry , Dry Flat, Medium Iron Inside out, Dry cleanable any solvent except trichloroethylene","PKR 2,490","PKR 1,690",32%,"S,M,L,XL",https://outfitters.com.pk/collections/men/products/mtc491136-blu
113,White Slim Fit Single Cuff Shirt,A plain white button down shirt made of 100% cotton. A bold statement wrapped up in simplicity.,"100% Cotton
Wash inside out, use recommended detergent for colors, please line dry in shade, do not dry with sunlight directly
Do not bleach, Do not Tumble Dry , Dry Flat, Medium Iron Inside out, Dry cleanable any solvent except trichlorethyne","PKR 2,290","PKR 1,590",30%,"S,M,L,XL",https://outfitters.com.pk/collections/men/products/mtc491121-wht
114,Navy Slim Fit Single Cuff Shirt,A plain navy button down shirt made of 100% cotton. A bold statement wrapped up in simplicity.,"100% Cotton
Wash inside out, use recommended detergent for colors, please line dry in shade, do not dry with sunlight directly
Do not bleach, Do not Tumble Dry , Dry Flat, Medium Iron Inside out, Dry cleanable any solvent except trichlorethyne","PKR 2,290","PKR 1,590",30%,"S,M,L,XL",https://outfitters.com.pk/collections/men/products/mtc491121-nvy
115,Slim Fit Button Down Shirt,Get stylish slim fit check shirt this season to look perfect. The red and navy colored stripes make it elegant already,"100% Cotton
Wash inside out, use recommended detergent for colors, please line dry in shade, do not dry with sunlight directly
Do not bleach, Do not Tumble Dry ,Dry Flat, Medium Iron Inside out, Dry cleanable any solvent except trichlorethyne","PKR 2,290","PKR 1,590",30%,"S,M,L,XL",https://outfitters.com.pk/collections/men/products/mtc491114-ngr
116,Grey Crew Neck T-Shirt,"""Your effort listen to your gut"" T-shirt featuring a round neck and full sleeves made from cotton a wardrobe must have.","100% Cotton
Wash inside out, use recommended detergent for colors, please line dry in shade, do not dry with sunlight directly
Do not bleach, Do not Tumble Dry , Dry Flat, Medium Iron Inside out, Dry cleanable any solvent except trichlorethyne","PKR 1,290",PKR 890,31%,"S,M,L,XL",https://outfitters.com.pk/collections/men/products/mtc491098-hgr
117,BUTTON DOWN SHIRT,"Lining shirt with a Chinese collar, button down shirt with full cuffed sleeves. Made up of 100% cotton providing you all the comfort and style.  An essential for one's wardrobe.","100% Cotton
Wash inside out, use recommended detergent for colors, please line dry in shade, do not dry with sunlight directly.
Do not bleach. Do not Tumble Dry , Dry Flat, Medium Iron Inside out, Dry cleanable any solvent except trichlorethyne","PKR 2,290","PKR 1,590",30%,"S,M,L,XL",https://outfitters.com.pk/collections/men/products/mtc391046-nvw
118,BUTTON DOWN SHIRT,"Lining shirt with a Chinese collar, button down shirt with full cuffed sleeves. Made up of 100% cotton providing you all the comfort and style.  An essential for one's wardrobe.","100% Cotton
Wash inside out, use recommended detergent for colors, please line dry in shade, do not dry with sunlight directly.
Do not bleach. Do not Tumble Dry , Dry Flat, Medium Iron Inside out, Dry cleanable any solvent except trichlorethyne","PKR 2,290","PKR 1,590",30%,"S,M,L,XL",https://outfitters.com.pk/collections/men/products/mtc391046-brw
119,BUTTONED COLLAR SHIRT,This trendy shirt with cut-away collar and full sleeves which can be folded into a half in a neat fold or it can be tied into a pleated manner. Either way it will create a look of perfection.,"100% Cotton
Wash inside out, use recommended detergent for colors, please line dry in shade, do not dry with sunlight directly.
Do not bleach. Do not Tumble Dry , Dry Flat, Medium Iron Inside out, Dry cleanable any solvent except trichlorethyne","PKR 2,290","PKR 1,090",52%,"S,M,L,XL",https://outfitters.com.pk/collections/men/products/mtc391043-wht
120,BUTTONED COLLAR SHIRT,This trendy shirt with cut-away collar and full sleeves which can be folded into a half in a neat fold or it can be tied into a pleated manner. Either way it will create a look of perfection.,"100% Cotton
Wash inside out, use recommended detergent for colors, please line dry in shade, do not dry with sunlight directly.
Do not bleach. Do not Tumble Dry , Dry Flat, Medium Iron Inside out, Dry cleanable any solvent except trichlorethyne","PKR 2,290","PKR 1,090",52%,"S,M,L,XL",https://outfitters.com.pk/collections/men/products/mtc391043-gry
121,Dark Ink Slim Fit Jeans,Denim Jeans from Outfitters are made from cotton providing you with comfort and style! An essential for one's wardrobe. Advanced stretch technology woven into the horizontal threads that give extra flexibility,"Denim
Wash inside out, use recommended detergent for colors, please line dry in shade, do not dry with sunlight directly
Do not bleach, Do not Tumble Dry , Dry Flat, Medium Iron Inside out, Dry cleanable any solvent except trichlorethyne","PKR 2,690","PKR 1,890",29%,"30,32,34,36,38",https://outfitters.com.pk/collections/men/products/mbf491269-rns
122,Carrot Fit Jeans,"Regular Hem
5 Pockets
Denim","Denim
Wash inside out, use recommended detergent for colors, please line dry in shade, do not dry with sunlight directly
Do not bleach, Do not Tumble Dry , Dry Flat, Medium Iron Inside out, Dry cleanable any solvent except trichlorethyne","PKR 2,890","PKR 1,990",31%,"30,32,34,36,38",https://outfitters.com.pk/collections/men/products/mbf491169-lws
123,Light Washed Carrot Cut Jeans,Light Washed Carrot Cut Jeans helps you find the perfect balance between style and comfort featuring a five pocket design with front button closure and a Front zip.,"Denim
Wash inside out, use recommended detergent for colors, please line dry in shade, do not dry with sunlight directly
Do not bleach, Do not Tumble Dry , Dry Flat, Medium Iron Inside out, Dry cleanable any solvent except trichloroethylene","PKR 2,690","PKR 1,890",29%,"30,32,34,36,38",https://outfitters.com.pk/collections/men/products/mbf491167-lws
124,Light Washed Skinny Jeans,Denim Jeans from Outfitters are made from cotton providing you with comfort and style ! An essential for one's wardrobe. Advanced stretch technology woven into the horizontal threads that give extra flexibility,"Denim
Wash inside out, use recommended detergent for colors, please line dry in shade, do not dry with sunlight directly
Do not bleach, Do not Tumble Dry , Dry Flat, Medium Iron Inside out, Dry cleanable any solvent except trichloroethylene","PKR 2,890","PKR 1,990",31%,"30,32,34,36,38",https://outfitters.com.pk/collections/men/products/mbf491165-lws
125,SLIM FIT OLIVE CHINOS,"A versatile piece of clothing that is perfect laid back attire or a semi-formal dress code. An essential piece for one's wardrobe featuring an olive green color with five pockets, front button and zip closure.","100% Cotton
Wash inside out, use recommended detergent for colors, please line dry in shade, do not dry with sunlight directly
Do not bleach, Do not Tumble Dry , Dry Flat, Medium Iron Inside out, Dry cleanable any solvent except trichlorethyne","PKR 2,490","PKR 1,690",32%,"30,32,34,36,38",https://outfitters.com.pk/collections/men/products/mbf491147-olv
126,Medium Washed Skinny Jeans,Denim Jeans from Outfitters are made from cotton providing you with comfort and style! An essential for one's wardrobe. Advanced stretch technology woven into the horizontal threads that give extra flexibility,"Denim
Wash inside out, use recommended detergent for colors, please line dry in shade, do not dry with sunlight directly
Do not bleach, Do not Tumble Dry , Dry Flat, Medium Iron Inside out, Dry cleanable any solvent except trichloroethylene","PKR 2,690","PKR 1,890",29%,"30,32,34,36,38",https://outfitters.com.pk/collections/men/products/mbc491162-mws
127,Carrot Cut Medium Washed Jeans,Medium Washed Carrot Cut Jeans helps you find the perfect blance between style and comfort featuring a five pocket design with front button closure and a Front zip.,"Denim
Wash inside out, use recommended detergent for colors, please line dry in shade, do not dry with sunlight directly
Do not bleach, Do not Tumble Dry , Dry Flat, Medium Iron Inside out, Dry cleanable any solvent except trichlorethyne","PKR 2,990","PKR 2,090",30%,"30,32,34,36,38",https://outfitters.com.pk/collections/men/products/mbc491160-mws
128,JEANS,"Slim fit denim pants with four pockets, zip fly and button fastening on front","73%Cotton, 25%Polyester 2% Elastane 
Wash and medium iron inside out
Do not bleach or tumble dry
Dry clean, any solvent except trichloroethylene
Dry flat and avoid direct sunlight","PKR 2,890","PKR 1,990",31%,"30,32,34,36,38",https://outfitters.com.pk/collections/men/products/mbc491156-lws
129,Basic Trouser,"Basic trouser with elastic drawstrings at waist, elastic hem and statement taping on one side","Knit
Wash and medium iron inside out
Do not bleach or tumble dry
Dry clean, any solvent except trichloroethylene
Dry flat and avoid direct sunlight","PKR 2,290","PKR 1,090",52%,"L,M,S,XL",https://outfitters.com.pk/collections/men/products/mbf491141-mrn
130,TROUSER,"Trouser featuring adjustable drawstrings on waist, seamless pockets on front and elastic hem","80%Cotton,20%Polyester
Wash and medium iron inside out
Do not bleach or tumble dry
Dry clean, any solvent except trichloroethylene
Dry flat and avoid direct sunlight","PKR 2,490","PKR 1,690",32%,"L,M,S,XL",https://outfitters.com.pk/collections/men/products/mbf491143-blu
131,Basic chinos,"Basic chino pants with a slim fit, zip fly and one button fastening","97% Cotton 3% Spandex
Wash and medium iron inside out
Do not bleach or tumble dry
Dry clean, any solvent except trichloroethylene
Dry flat and avoid direct sunlight","PKR 2,990","PKR 2,090",30%,"30,32,34,36,38",https://outfitters.com.pk/collections/men/products/mbf491146-blk
132,Denim pants,"Ripped denim pants with smart fit, belt loops, zip fly and one button fastening","73%Cotton 25%Polyester 2% Elastane 

Wash and medium iron inside out
Do not bleach or tumble dry
Dry clean, any solvent except trichloroethylene
Dry flat and avoid direct sunlight","PKR 2,890","PKR 1,990",31%,"30,32,34,36,38",https://outfitters.com.pk/collections/men/products/mbf491171-dws
133,Color Block jacket,"Premium jacket with color block design, button up front, classic collar, flap chest pockets and metallic button details","Wash and medium iron inside out
Do not keep in damp state
Do not bleach and tumble dry
Dry flat and avoid direct sunlight
Dry clean, any solvent except trichloroethylene","PKR 4,990","PKR 3,490",30%,"S,M,L,XL",https://outfitters.com.pk/collections/men/products/mtf491001-grb
134,corduroy Trucker REGULAR FIT JACKET,"Premium black corduroy trucker jacket with Kent collar, front pockets and contrast button fastening","Corduroy
Wash and medium iron inside out
Do not keep in damp state
Do not bleach and tumble dry
Dry flat and avoid direct sunlight
Dry clean, any solvent except trichloroethylene","PKR 5,990","PKR 4,190",30%,"S,M,L,XL",https://outfitters.com.pk/collections/men/products/mtf491013-blk
135,corduroy Trucker REGULAR FIT JACKET,"Navy corduroy trucker jacket with Kent collar, front pockets and contrast button fastening","Corduroy
Wash and medium iron inside out
Do not keep in damp state
Do not bleach and tumble dry
Dry flat and avoid direct sunlight
Dry clean, any solvent except trichloroethylene","PKR 5,990","PKR 4,190",30%,"S,M,L,XL",https://outfitters.com.pk/collections/men/products/mtf491013-nvy
136,corduroy Trucker REGULAR FIT JACKET,"Olive corduroy trucker jacket with Kent collar, front pockets and contrast button fastening","Corduroy
Wash and medium iron inside out
Do not keep in damp state
Do not bleach and tumble dry
Dry flat and avoid direct sunlight
Dry clean, any solvent except trichloroethylene","PKR 5,990","PKR 4,190",30%,"S,M,L,XL",https://outfitters.com.pk/collections/men/products/mtf491013-olv
137,T-shirt,Henley collar shirt with flecked pattern and long sleeves,"Wash and medium iron inside out
Do not bleach or tumble dry
Dry clean, any solvent except trichloroethylene
Dry flat and avoid direct sunlight","PKR 2,290","PKR 1,590",30%,"S,M,L,XL",https://outfitters.com.pk/collections/men/products/mtc491096-brn
138,T-shirt,Henley collar shirt with flecked pattern and long sleeves,"Wash and medium iron inside out
Do not bleach or tumble dry
Dry clean, any solvent except trichloroethylene
Dry flat and avoid direct sunlight","PKR 2,290","PKR 1,590",30%,"S,M,L,XL",https://outfitters.com.pk/collections/men/products/mtc491096-hgr
139,High sole sneakers,,"Wash and medium iron inside out
Do not bleach or tumble dry
Dry clean, any solvent except trichloroethylene
Dry flat and avoid direct sunlight","PKR 4,990","PKR 3,490",30%,"40,41,42,43,44,45",https://outfitters.com.pk/collections/men/products/mff491194-bge
140,High sole sneakers,,"Wash and medium iron inside out
Do not bleach or tumble dry
Dry clean, any solvent except trichloroethylene
Dry flat and avoid direct sunlight","PKR 4,990","PKR 3,490",30%,"40,41,42,43,44,45",https://outfitters.com.pk/collections/men/products/mff491194-blk
141,SPORTS AND CASUAL,,"Wash and medium iron inside out
Do not bleach or tumble dry
Dry clean, any solvent except trichloroethylene
Dry flat and avoid direct sunlight","PKR 4,990","PKR 3,490",30%,"40,41,42,43,44,45",https://outfitters.com.pk/collections/men/products/mff491195-blk
142,SPORTS AND CASUAL,,"Wash and medium iron inside out
Do not bleach or tumble dry
Dry clean, any solvent except trichloroethylene
Dry flat and avoid direct sunlight","PKR 4,990","PKR 3,490",30%,"40,41,42,43,44,45",https://outfitters.com.pk/collections/men/products/mff491195-wht
143,TROUSER,"Trouser featuring adjustable drawstrings on waist, seamless pockets on front and elastic hem","80%Cotton,20%Polyester
Wash and medium iron inside out
Do not bleach or tumble dry
Dry clean, any solvent except trichloroethylene
Dry flat and avoid direct sunlight","PKR 2,490","PKR 1,690",32%,"L,M,S,XL",https://outfitters.com.pk/collections/men/products/mbf491143olv
144,Basic chinos,"Basic chino pants with a slim fit, zip fly and one button fastening","97% Cotton 3% Spandex
Wash and medium iron inside out
Do not bleach or tumble dry
Dry clean, any solvent except trichloroethylene
Dry flat and avoid direct sunlight","PKR 2,990","PKR 2,090",30%,"30,32,34,36,38",https://outfitters.com.pk/collections/men/products/mbf491146nvy
145,Basic chinos,"Basic chino pants with a slim fit, belt loops, zip fly, one button fastening and turned hem","97%Cotton 3%Spandex
Wash and medium iron inside out
Do not bleach or tumble dry
Dry clean, any solvent except trichloroethylene
Dry flat and avoid direct sunlight","PKR 2,890","PKR 1,990",31%,"30,32,34,36,38",https://outfitters.com.pk/collections/men/products/mbf491149nvy
146,Basic chinos,"Basic chino pants with a slim fit, belt loops, zip fly, one button fastening and turned hem","97%Cotton 3%Spandex
Wash and medium iron inside out
Do not bleach or tumble dry
Dry clean, any solvent except trichloroethylene
Dry flat and avoid direct sunlight","PKR 2,890","PKR 1,990",31%,"30,32,34,36,38",https://outfitters.com.pk/collections/men/products/mbf491149red
147,Basic chinos,"Basic chino pants with a slim fit, belt loops, zip fly, one button fastening and turned hem","97%Cotton 3%Spandex
Wash and medium iron inside out
Do not bleach or tumble dry
Dry clean, any solvent except trichloroethylene
Dry flat and avoid direct sunlight","PKR 2,890","PKR 1,990",31%,"30,32,34,36,38",https://outfitters.com.pk/collections/men/products/mbf491149snd
148,Basic chinos,"Basic chino pants with a slim fit, zip fly and one button fastening","97%Cotton 3%Spandex
Wash and medium iron inside out
Do not bleach or tumble dry
Dry clean, any solvent except trichloroethylene
Dry flat and avoid direct sunlight","PKR 2,690","PKR 1,890",29%,"30,32,34,36,38",https://outfitters.com.pk/collections/men/products/mbp491150blk
149,Basic chinos,"Basic chino pants with a slim fit, zip fly and one button fastening","97%Cotton 3%Spandex
Wash and medium iron inside out
Do not bleach or tumble dry
Dry clean, any solvent except trichloroethylene
Dry flat and avoid direct sunlight","PKR 2,690","PKR 1,890",29%,"30,32,34,36,38",https://outfitters.com.pk/collections/men/products/mbp491150nvy
