,Name,Description,Composition & Care,Old Price,New Price,Discount,Size(s),Product Link
216,Round Neck Burgundy T-Shirt,Basic round neck t-shirt featuring a burgundy color and full length sleeves made from cotton rich blend ensuring that your kids get optimum comfort while maximizing style,"Wash inside out, use recommended detergent for colors, please line dry in shade, do not dry with sunlight directly
Do not bleach. Do not Tumble Dry, Dry Flat, Medium Iron Inside out, Dry cleanable any solvent except trichlorethyne",PKR 990,PKR 690,30%,"04-05Y,05-06Y,06-07Y,07-08Y,09-10Y,11-12Y,13-14Y",https://outfitters.com.pk/collections/boys/products/jbtf494048bur
217,Run Free' Sweatshirt,"Sweatshirt with long sleeves, button down front, two pockets, elastic cuffs, hem and collar and statement taping on sleeves","70%Cotton,30%Polyeste
Wash and medium iron inside out
Do not bleach or tumble dry
Dry clean, any solvent except trichloroethylene
Dry flat and avoid direct sunlight","PKR 2,290","PKR 1,590",30%,"11-12Y,13-14Y,04-05Y,05-06Y,06-07Y,07-08Y,09-10Y",https://outfitters.com.pk/collections/boys/products/jbtf494039-red
218,Legend’ hoodie,"Round neck sweater featuring Hulk print, long sleeves and ribbing at cuffs, neck and hem","100% Cotton
Wash and medium iron inside out
Do not bleach or tumble dry
Dry clean, any solvent except trichloroethylene
Dry flat and avoid direct sunlight","PKR 1,690","PKR 1,190",29%,"11-12Y,13-14Y,04-05Y,05-06Y,06-07Y,07-08Y,09-10Y",https://outfitters.com.pk/collections/boys/products/jbtf494045-nvw
219,Legend’ hoodie,"Round neck sweater featuring Hulk print, long sleeves and ribbing at cuffs, neck and hem","100% Cotton
Wash and medium iron inside out
Do not bleach or tumble dry
Dry clean, any solvent except trichloroethylene
Dry flat and avoid direct sunlight","PKR 1,690","PKR 1,190",29%,"11-12Y,13-14Y,04-05Y,05-06Y,06-07Y,07-08Y,09-10Y",https://outfitters.com.pk/collections/boys/products/jbtf494045-nyr
220,SWEATSHIRT,"Sweatshirt with a hood, pouch pocket, zip-up front and stripe design on sleeve","70% Cotton, 30% Polyester
Wash and medium iron inside out
Do not bleach or tumble dry
Dry clean, any solvent except trichloroethylene
Dry flat and avoid direct sunlight","PKR 2,290","PKR 1,590",30%,"11-12Y,13-14Y,04-05Y,05-06Y,06-07Y,07-08Y,09-10Y",https://outfitters.com.pk/collections/boys/products/jbtf494067-blk
221,Crew Neck Sweat Shirt,Comfortable pigmented crew neck sweatshirt made out of ultra soft cotton blend fleece.,"100% Cotton
Wash inside out, use recommended detergent for colors, please line dry in shade, do not dry with sunlight directly.
Do not bleach.
Do not Tumble Dry , Dry Flat, Medium Iron Inside out, Dry cleanable any solvent except trichlorethyne","PKR 1,290",PKR 690,46%,"11-12Y,13-14Y,04-05Y,05-06Y,06-07Y,07-08Y,09-10Y",https://outfitters.com.pk/collections/boys/products/jbtf494033bkr
222,SWEATSHIRT,"Raglan sleeve sweatshirt ribbed design, contrast stripe on sleeve, ribbed elastic high neck, cuffs and hem","100% Cotton

Wash and medium iron inside out
Do not bleach or tumble dry
Dry clean, any solvent except trichloroethylene
Dry flat and avoid direct sunlight","PKR 1,890","PKR 1,290",31%,"12-18M,18-24M,02-03Y,03-04Y,03-06M,06-09M,09-12M",https://outfitters.com.pk/collections/boys/products/tbtf493020-blk
223,Slogan T-Shirt,A simple T-Shirt by Outfitters.,"100% Cotton
Wash inside out, use recommended detergent for colors, please line dry in shade, do not dry with sunlight directly.
Do not bleach. Do not Tumble Dry , Dry Flat, Medium Iron Inside out, Dry cleanable any solvent except trichlorethyne",PKR 890,PKR 590,33%,"11-12Y,13-14Y,04-05Y,05-06Y,06-07Y,07-08Y,09-10Y",https://outfitters.com.pk/collections/boys/products/jbtc494060tpk
224,Hoodie sweatshirt,"Sweatshirt with hood, long sleeves, two pockets, spotted design on sleeves and zipper front","55% Cotton, 45% Polyester
Wash and medium iron inside out
Do not bleach or tumble dry
Dry clean, any solvent except trichloroethylene
Dry flat and avoid direct sunlight","PKR 1,690","PKR 1,190",29%,"12-18M,18-24M,02-03Y,03-04Y,03-06M,06-09M,09-12M",https://outfitters.com.pk/collections/boys/products/tbtf493028-grn
225,Batman hoodie sweatshirt,"Sweatshirt with batman emblem featuring hood, zip-up front and pouch pockets","70% Cotton, 30% Polyester

Wash and medium iron inside out
Do not bleach or tumble dry
Dry clean, any solvent except trichloroethylene
Dry flat and avoid direct sunlight","PKR 1,490",PKR 990,33%,"12-18M,18-24M,02-03Y,03-04Y,03-06M,06-09M,09-12M",https://outfitters.com.pk/collections/boys/products/tbtf493048-bkc
226,Pants,"Plaid pattern pants with belt loops, zip and one button fastening","98%Cotton 2% Spandex

Wash and medium iron inside out
Do not bleach or tumble dry
Dry clean, any solvent except trichloroethylene
Dry flat and avoid direct sunlight","PKR 1,390",PKR 990,28%,"12-18M,18-24M,02-03Y,03-04Y,03-06M,06-09M,09-12M",https://outfitters.com.pk/collections/boys/products/tbbc493062-bkg
227,Monster trouser,"Trouser with elastic waistband, drawstrings and hem with cute monster design on both legs","85%Cotton,15%Polyester
Wash and medium iron inside out
Do not bleach or tumble dry
Dry clean, any solvent except trichloroethylene
Dry flat and avoid direct sunlight","PKR 1,090",PKR 690,36%,"12-18M,18-24M,02-03Y,03-04Y,03-06M,06-09M,09-12M",https://outfitters.com.pk/collections/boys/products/tbbf493068-gry
228,Skinny fit jeans,Ribbed skinny fit jeans with front and back pockets zipper fly and top button fastening,"98% Cotton, 2% Elastane
Wash and medium iron inside out
Do not bleach or tumble dry
Dry clean, any solvent except trichloroethylene
Dry flat and avoid direct sunlight","PKR 1,990",PKR 990,50%,"11-12Y,13-14Y,04-05Y,05-06Y,06-07Y,07-08Y,09-10Y",https://outfitters.com.pk/collections/boys/products/jbbc494100lbl
229,Boys Trainers,,"98% Cotton, 2% Elastane
Wash and medium iron inside out
Do not bleach or tumble dry
Dry clean, any solvent except trichloroethylene
Dry flat and avoid direct sunlight","PKR 3,290","PKR 1,590",51%,"26,27,28,29,30",https://outfitters.com.pk/collections/boys/products/jbff394077red
230,DENIM JEANS,"Long design denim pants with slight rips on front, zip and one button fastening","97.5% Cotton 2.5% Spandex
Wash and medium iron inside out
Do not keep in damp state
Do not bleach and tumble dry
Dry flat and avoid direct sunlight
Dry clean, any solvent except trichloroethylene","PKR 1,890","PKR 1,290",31%,"11-12Y,13-14Y,04-05Y,05-06Y,06-07Y,07-08Y,09-10Y",https://outfitters.com.pk/collections/boys/products/jbbc494101dbl
231,Boys Trainers,,"97.5% Cotton 2.5% Spandex
Wash and medium iron inside out
Do not keep in damp state
Do not bleach and tumble dry
Dry flat and avoid direct sunlight
Dry clean, any solvent except trichloroethylene","PKR 3,290","PKR 1,590",51%,"26,27,28,29,30",https://outfitters.com.pk/collections/boys/products/jbff394077blk
232,Denim JEANS,"Jogging style denim pants with easily adjustable elastic waist, four pockets, elastic cuffs and contrasting seams","98% Cotton, 2% Elastane
Wash and medium iron inside out
Do not keep in damp state
Do not bleach and tumble dry
Dry flat and avoid direct sunlight
Dry clean, any solvent except trichloroethylene","PKR 2,090","PKR 1,090",47%,"11-12Y,13-14Y,04-05Y,05-06Y,06-07Y,07-08Y,09-10Y",https://outfitters.com.pk/collections/boys/products/jbbp494098mbl
233,Suede jacket,Classic collar suede jacket with metallic button up front and long sleeves,"Wash and medium iron inside out
Do not keep in damp state
Do not bleach and tumble dry
Dry flat and avoid direct sunlight
Dry clean, any solvent except trichloroethylene","PKR 3,990","PKR 2,790",30%,"11-12Y,13-14Y,04-05Y,05-06Y,06-07Y,07-08Y,09-10Y",https://outfitters.com.pk/collections/boys/products/jbtc494008nvy
234,Regular Fit Trouser,"A great Green trouser, fine quality and perfect fit. Crafted and treated for a truly unique fit and feel.","97% Cotton, 3% Spandex
Wash inside out, use recommended detergent for colors, please line dry in shade, do not dry with sunlight directly.
Do not bleach.
 Do not Tumble Dry , Dry Flat, Medium Iron Inside out, Dry cleanable any solvent except trichlorethyne","PKR 1,890",PKR 990,47%,"11-12Y,13-14Y,04-05Y,05-06Y,06-07Y,07-08Y,09-10Y",https://outfitters.com.pk/collections/boys/products/jbbp494088plm
235,Basic Number sweater,Basic knit sweater with contrasting color design on shoulder and sleeve,"Knit
Wash and medium iron inside out
Do not bleach or tumble dry
Dry clean, any solvent except trichloroethylene
Dry flat and avoid direct sunlight","PKR 2,990","PKR 2,090",30%,"11-12Y,13-14Y,04-05Y,05-06Y,06-07Y,07-08Y,09-10Y",https://outfitters.com.pk/collections/boys/products/jbtc494011dgn
236,Regular Fit Trouser,"A great Green trouser, fine quality and perfect fit. Crafted and treated for a truly unique fit and feel.","97% Cotton, 3% Spandex
Wash inside out, use recommended detergent for colors, please line dry in shade, do not dry with sunlight directly.
Do not bleach. 
Do not Tumble Dry , Dry Flat, Medium Iron Inside out, Dry cleanable any solvent except trichlorethyne","PKR 1,890",PKR 990,47%,"11-12Y,13-14Y,04-05Y,05-06Y,06-07Y,07-08Y,09-10Y",https://outfitters.com.pk/collections/boys/products/jbbp494088gry
237,Basic Number sweater,Basic knit sweater with contrasting color design on shoulder and sleeve,"Knit
Wash and medium iron inside out
Do not bleach or tumble dry
Dry clean, any solvent except trichloroethylene
Dry flat and avoid direct sunlight","PKR 2,990","PKR 2,090",30%,"11-12Y,13-14Y,04-05Y,05-06Y,06-07Y,07-08Y,09-10Y",https://outfitters.com.pk/collections/boys/products/jbtc494011org
238,Regular Fit Trouser,"A great Green trouser, fine quality and perfect fit. Crafted and treated for a truly unique fit and feel.","97% Cotton, 3% Spandex
Wash inside out, use recommended detergent for colors, please line dry in shade, do not dry with sunlight directly.
Do not bleach. 
Do not Tumble Dry , Dry Flat, Medium Iron Inside out, Dry cleanable any solvent except trichlorethyne","PKR 1,890",PKR 990,47%,"11-12Y,13-14Y,04-05Y,05-06Y,06-07Y,07-08Y,09-10Y",https://outfitters.com.pk/collections/boys/products/jbbp494088grn
239,T-SHIRT,Long sleeve shirt with a round neck and printed alphabets on front,"100 % Cotton

Wash and medium iron inside out
Do not bleach or tumble dry
Dry clean, any solvent except trichloroethylene
Dry flat and avoid direct sunlight",PKR 790,PKR 490,37%,"11-12Y,13-14Y,04-05Y,05-06Y,06-07Y,07-08Y,09-10Y",https://outfitters.com.pk/collections/boys/products/jbtc494055agn
240,T-SHIRT,Long sleeve shirt with a round neck and printed alphabets on front,"100 % Cotton

Wash and medium iron inside out
Do not bleach or tumble dry
Dry clean, any solvent except trichloroethylene
Dry flat and avoid direct sunlight",PKR 790,PKR 490,37%,"11-12Y,13-14Y,04-05Y,05-06Y,06-07Y,07-08Y,09-10Y",https://outfitters.com.pk/collections/boys/products/jbtc494055ocy
241,Ripped Jeans Dark Blue,Denim Jeans from Outfitters are made from cotton providing you with comfort and style ! An essential for one's wardrobe. Advanced stretch technology woven into the horizontal threads that give extra flexibility,"98% Cotton, 2% Elastane
Wash inside out, use recommended detergent for colors, please line dry in shade, do not dry with sunlight directly.
Do not bleach. Do not Tumble Dry , Dry Flat, Medium Iron Inside out, Dry cleanable any solvent except trichlorethyne","PKR 1,890","PKR 1,290",31%,"11-12Y,13-14Y,04-05Y,05-06Y,06-07Y,07-08Y,09-10Y",https://outfitters.com.pk/collections/boys/products/jbbf494102lbl
242,Run Free' Sweatshirt,"Sweatshirt with long sleeves, button down front, two pockets, elastic cuffs, hem and collar and statement taping on sleeves","70%Cotton,30%Polyeste
Wash and medium iron inside out
Do not bleach or tumble dry
Dry clean, any solvent except trichloroethylene
Dry flat and avoid direct sunlight","PKR 2,290","PKR 1,590",30%,"11-12Y,13-14Y,04-05Y,05-06Y,06-07Y,07-08Y,09-10Y",https://outfitters.com.pk/collections/boys/products/jbtf494039nvy
243,Legend status’ statement sweatshirt,"Round neck sweater featuring Hulk print, long sleeves and ribbing at cuffs, neck and hem","70% Cotton, 30% Polyester
Wash and medium iron inside out
Do not bleach or tumble dry
Dry clean, any solvent except trichloroethylene
Dry flat and avoid direct sunlight","PKR 1,690","PKR 1,190",29%,"11-12Y,13-14Y,04-05Y,05-06Y,06-07Y,07-08Y,09-10Y",https://outfitters.com.pk/collections/boys/products/jbtf494043nvy
244,Black Trouser With Cuffs,Easy to wear tapered black trouser an amazing blend of comfort and style!!,"100% Cotton
Wash inside out, use recommended detergent for colors, please line dry in shade, do not dry with sunlight directly
Do not bleach
 Do not Tumble Dry , Dry Flat, Medium Iron Inside out, Dry cleanable any solvent except trichlorethyne","PKR 1,490",PKR 990,33%,"11-12Y,13-14Y,04-05Y,05-06Y,07-08Y,09-10Y",https://outfitters.com.pk/collections/boys/products/jbbf494090blk
245,Fearless’ T-shirt,Round neck shirt with long sleeves and “fearless” print on front,"100% Cotton

Wash and medium iron inside out
Do not bleach or tumble dry
Dry clean, any solvent except trichloroethylene
Dry flat and avoid direct sunlight","PKR 1,090",PKR 790,27%,"11-12Y,13-14Y,04-05Y,05-06Y,06-07Y,07-08Y,09-10Y",https://outfitters.com.pk/collections/boys/products/jbtf494049blu
246,Army Green Trouser With Cuffs,Easy to wear tapered camouflage trousers an amazing blend of comfort and style!!,"100% Cotton
Wash inside out, use recommended detergent for colors, please line dry in shade, do not dry with sunlight directly.
Do not bleach.
Do not Tumble Dry , Dry Flat, Medium Iron Inside out, Dry cleanable any solvent except trichlorethyne","PKR 1,490",PKR 990,33%,"11-12Y,13-14Y,04-05Y,05-06Y,07-08Y,09-10Y",https://outfitters.com.pk/collections/boys/products/jbbf494090arg
247,Broad chequered design shirt,"Spread collar, button down shirt with chequered pattern, long sleeves and buttoned cuffs","100% Cotton

Wash and medium iron inside out
Do not bleach or tumble dry
Dry clean, any solvent except trichloroethylene
Dry flat and avoid direct sunlight","PKR 1,690","PKR 1,190",29%,"11-12Y,13-14Y,04-05Y,05-06Y,06-07Y,07-08Y,09-10Y",https://outfitters.com.pk/collections/boys/products/jbtf494078blw
248,Regular Fit Trouser,"A great NAVY trouser, fine quality and perfect fit. Crafted and treated for a truly unique fit and feel.","97% Cotton, 3% Spandex
Wash inside out, use recommended detergent for colors, please line dry in shade, do not dry with sunlight directly.
Do not bleach. Do not Tumble Dry , Dry Flat, Medium Iron Inside out, Dry cleanable any solvent except trichlorethyne","PKR 1,890",PKR 990,47%,"11-12Y,13-14Y,04-05Y,05-06Y,06-07Y,07-08Y,09-10Y",https://outfitters.com.pk/collections/boys/products/jbbf494083nvy
249,Broad chequered design shirt,"Spread collar, button down shirt with chequered pattern, long sleeves and buttoned cuffs","100% Cotton

Wash and medium iron inside out
Do not bleach or tumble dry
Dry clean, any solvent except trichloroethylene
Dry flat and avoid direct sunlight","PKR 1,690","PKR 1,190",29%,"11-12Y,13-14Y,04-05Y,05-06Y,06-07Y,07-08Y,09-10Y",https://outfitters.com.pk/collections/boys/products/jbtf494078olw
250,Regular Fit Trouser,"A great MAROON trouser, fine quality and perfect fit. Crafted and treated for a truly unique fit and feel.","97% Cotton, 3% Spandex
Wash inside out, use recommended detergent for colors, please line dry in shade, do not dry with sunlight directly.
Do not bleach.
 Do not Tumble Dry , Dry Flat, Medium Iron Inside out, Dry cleanable any solvent except trichlorethyne","PKR 1,890",PKR 990,47%,"04-05Y,05-06Y,06-07Y,07-08Y,09-10Y,11-12Y,13-14Y",https://outfitters.com.pk/collections/boys/products/jbbf494083mrn
251,Regular Fit Trouser,"A great KHAKI trouser, fine quality and perfect fit. Crafted and treated for a truly unique fit and feel.","97% Cotton, 3% Spandex
Wash inside out, use recommended detergent for colors, please line dry in shade, do not dry with sunlight directly.
Do not bleach. Do not Tumble Dry , Dry Flat, Medium Iron Inside out, Dry cleanable any solvent except trichlorethyne","PKR 1,890",PKR 990,47%,"11-12Y,13-14Y,04-05Y,05-06Y,06-07Y,07-08Y,09-10Y",https://outfitters.com.pk/collections/boys/products/jbbf494083khk
252,color block Hoodie,"Raglan sleeve sweatshirt with hoodie, ribbed elastic hem and color block design","Knit
Wash and medium iron inside out
Do not keep in damp state
Do not bleach and tumble dry
Dry flat and avoid direct sunlight
Dry clean, any solvent except trichloroethylene","PKR 3,290","PKR 2,290",30%,"11-12Y,13-14Y,04-05Y,05-06Y,06-07Y,07-08Y,09-10Y",https://outfitters.com.pk/collections/boys/products/jbtp494025nvy
253,Tapered Black Jogger Pant,"Two tone Jogger pant with a yellow stripe down the side featuring an elastic waistband, drawstring fastening and tapered hems. Ensuring Your kid is comfortable at all times","Wash inside out, use recommended detergent for colors, please line dry in shade, do not dry with sunlight directly. Do not bleach.
Do not Tumble Dry , Dry Flat, Medium Iron Inside out, Dry cleanable any solvent except trichlorethyne","PKR 1,490",PKR 990,33%,"04-05Y,05-06Y,07-08Y,09-10Y,11-12Y,13-14Y",https://outfitters.com.pk/collections/boys/products/jbbc494094blk
254,LONG SLEEVES SWEATER,Long sleeve sweater with lining detail and V-neck,"Knit
Wash and medium iron inside out
Do not keep in damp state
Do not bleach and tumble dry
Dry flat and avoid direct sunlight
Dry clean, any solvent except trichloroethylene","PKR 3,290","PKR 2,290",30%,"11-12Y,13-14Y,04-05Y,05-06Y,06-07Y,07-08Y,09-10Y",https://outfitters.com.pk/collections/boys/products/jbtp494025red
255,Digital Sports Watch,,"Knit
Wash and medium iron inside out
Do not keep in damp state
Do not bleach and tumble dry
Dry flat and avoid direct sunlight
Dry clean, any solvent except trichloroethylene","PKR 1,490",PKR 990,33%,FREE,https://outfitters.com.pk/collections/boys/products/jbap494149blu
256,Pouched pocket graphic hoodie,Pouch pocket hooded jacket with typographic design on pouch and hood,"Cotton
Wash and medium iron inside out
Do not bleach or tumble dry
Dry clean, any solvent except trichloroethylene
Dry flat and avoid direct sunlight","PKR 1,090",PKR 690,36%,"11-12Y,13-14Y,04-05Y,05-06Y,06-07Y,07-08Y,09-10Y",https://outfitters.com.pk/collections/boys/products/jbtp494063nvy
257,Digital Sports Watch,,"Cotton
Wash and medium iron inside out
Do not bleach or tumble dry
Dry clean, any solvent except trichloroethylene
Dry flat and avoid direct sunlight","PKR 1,490",PKR 990,33%,FREE,https://outfitters.com.pk/collections/boys/products/jbap494148blk
258,Digital Sports Watch,,"Cotton
Wash and medium iron inside out
Do not bleach or tumble dry
Dry clean, any solvent except trichloroethylene
Dry flat and avoid direct sunlight","PKR 1,490",PKR 990,33%,FREE,https://outfitters.com.pk/collections/boys/products/jbap494147blk
259,Button-down long sleeve shirt,"Contrast color shirt with long sleeves, buttoned cuffs, Henley collar, two chest pockets and press-button front","Cotton
Wash and medium iron inside out
Do not keep in damp state
Do not bleach and tumble dry
Dry flat and avoid direct sunlight
Dry clean, any solvent except trichloroethylene","PKR 1,890","PKR 1,290",31%,"11-12Y,13-14Y,04-05Y,05-06Y,06-07Y,07-08Y,09-10Y",https://outfitters.com.pk/collections/boys/products/jbtp494069blb
260,Batman trouser,Trouser with batman print and elastic hem and waistband with adjustable drawstrings,"Cotton
Wash and medium iron inside out
Do not bleach or tumble dry
Dry clean, any solvent except trichloroethylene
Dry flat and avoid direct sunlight",PKR 990,PKR 690,30%,"12-18M,18-24M,02-03Y,03-04Y,03-06M,06-09M,09-12M",https://outfitters.com.pk/collections/boys/products/tbbf493069blk
261,Digital Watch,,"Cotton
Wash and medium iron inside out
Do not bleach or tumble dry
Dry clean, any solvent except trichloroethylene
Dry flat and avoid direct sunlight","PKR 1,490",PKR 990,33%,FREE,https://outfitters.com.pk/collections/boys/products/jbap494145blk
262,JEANS,"Denim pants with long design, front back pockets, zipper, one button fastening and batman emblem printed on one side","67% Cotton, 31% Polyester, 2% Elastane

Wash and medium iron inside out
Do not bleach or tumble dry
Dry clean, any solvent except trichloroethylene
Dry flat and avoid direct sunlight","PKR 1,690",PKR 890,47%,"12-18M,18-24M,02-03Y,03-04Y,03-06M,06-09M,09-12M",https://outfitters.com.pk/collections/boys/products/tbbp493072mbl
263,HENLEY COLLAR T-SHIRT,"Henley collar t-shirt with long sleeves, stripped pattern and button patched pocket on front","95% Cotton, 5% Spandex
Wash and medium iron inside out
Do not keep in damp state
Do not bleach and tumble dry
Dry flat and avoid direct sunlight
Dry clean, any solvent except trichloroethylene",PKR 890,PKR 590,33%,"12-18M,18-24M,02-03Y,03-04Y,03-06M,06-09M,09-12M",https://outfitters.com.pk/collections/boys/products/tbtc493038bur
264,Football Backpack,,"95% Cotton, 5% Spandex
Wash and medium iron inside out
Do not keep in damp state
Do not bleach and tumble dry
Dry flat and avoid direct sunlight
Dry clean, any solvent except trichloroethylene","PKR 1,990",PKR 990,50%,FREE,https://outfitters.com.pk/collections/boys/products/jbac494121elb
265,HENLEY COLLAR T-SHIRT,"Henley collar t-shirt with long sleeves, stripped pattern and button patched pocket on front","95% Cotton, 5% Spandex
Wash and medium iron inside out
Do not keep in damp state
Do not bleach and tumble dry
Dry flat and avoid direct sunlight
Dry clean, any solvent except trichloroethylene",PKR 890,PKR 590,33%,"12-18M,18-24M,02-03Y,03-04Y,03-06M,06-09M,09-12M",https://outfitters.com.pk/collections/boys/products/tbtc493038olv
266,“Superman” graphic shirt and trouser,“Superman” graphic shirt with printed logo and long sleeves to be paired with jogging design pants with adjustable drawstrings and elastic cuffs,"95% Cotton, 5% Spandex
Wash and medium iron inside out
Do not keep in damp state
Do not bleach and tumble dry
Dry flat and avoid direct sunlight
Dry clean, any solvent except trichloroethylene","PKR 1,290",PKR 890,31%,"12-18M,18-24M,02-03Y,03-04Y,03-06M,06-09M,09-12M",https://outfitters.com.pk/collections/boys/products/tbtf493031nvy
267,“Young Chill Society” logo t-shirt,"Embroidered “Young Chill Society” logo t-shirt with crew neck, long sleeves and combination print","95% Cotton, 5% Spandex
Wash and medium iron inside out
Do not keep in damp state
Do not bleach and tumble dry
Dry flat and avoid direct sunlight
Dry clean, any solvent except trichloroethylene",PKR 790,PKR 490,37%,"12-18M,18-24M,02-03Y,03-04Y,03-06M,06-09M,09-12M",https://outfitters.com.pk/collections/boys/products/tbtf493044agn
268,Bear Hoodie,"Zipper hoodie with long sleeves, front zipper, pouched pocket and bear design on front","100% Cotton
Wash and medium iron inside out
Do not bleach or tumble dry
Dry clean, any solvent except trichloroethylene
Dry flat and avoid direct sunlight","PKR 1,690","PKR 1,190",29%,"12-18M,18-24M,02-03Y,03-04Y,03-06M,06-09M,09-12M",https://outfitters.com.pk/collections/boys/products/tbtp493023ofg
269,Button-down Long Sleeve shirt,"Contrast color shirt with long sleeves, buttoned cuffs, Henley collar, two chest pockets and press-button front","Cotton
Wash and medium iron inside out
Do not bleach or tumble dry
Dry clean, any solvent except trichloroethylene
Dry flat and avoid direct sunlight","PKR 1,590","PKR 1,090",31%,"12-18M,18-24M,02-03Y,03-04Y,03-06M,06-09M,09-12M",https://outfitters.com.pk/collections/boys/products/tbtp493053blb
270,Waistcoat,,Cotton,"PKR 2,990","PKR 2,090",30%,"11-12Y,13-14Y,04-05Y,05-06Y,06-07Y,07-08Y,09-10Y",https://outfitters.com.pk/collections/boys/products/jbtp494080-nvy
271,Basic Pants,"Basic pants with side and back pockets, zip and one button fastening","97% Cotton, 3% Spandex
Wash and medium iron inside out
Do not keep in damp state
Do not bleach and tumble dry
Dry flat and avoid direct sunlight
Dry clean, any solvent except trichloroethylene","PKR 2,290","PKR 1,590",30%,"11-12Y,13-14Y,04-05Y,05-06Y,06-07Y,07-08Y,09-10Y",https://outfitters.com.pk/collections/boys/products/jbbc494086-blk
272,Basic Pants,"Basic pants with side and back pockets, zip and one button fastening","97% Cotton, 3% Spandex
Wash and medium iron inside out
Do not keep in damp state
Do not bleach and tumble dry
Dry flat and avoid direct sunlight
Dry clean, any solvent except trichloroethylene","PKR 2,290","PKR 1,590",30%,"11-12Y,13-14Y,04-05Y,05-06Y,06-07Y,07-08Y,09-10Y",https://outfitters.com.pk/collections/boys/products/jbbc494086-chr
273,Basic Pants,"Basic pants with side and back pockets, zip and one button fastening","97% Cotton, 3% Spandex
Wash and medium iron inside out
Do not keep in damp state
Do not bleach and tumble dry
Dry flat and avoid direct sunlight
Dry clean, any solvent except trichloroethylene","PKR 2,290","PKR 1,590",30%,"11-12Y,13-14Y,04-05Y,05-06Y,06-07Y,07-08Y,09-10Y",https://outfitters.com.pk/collections/boys/products/jbbc494086-grn
274,Single breasted coat,Self printed top layer with two button notch lapel and single breasted,"Wash and medium iron inside out
Do not keep in damp state
Do not bleach and tumble dry
Dry flat and avoid direct sunlight
Dry clean, any solvent except trichloroethylene","PKR 5,490","PKR 3,790",30%,"11-12Y,13-14Y,04-05Y,05-06Y,06-07Y,07-08Y,09-10Y",https://outfitters.com.pk/collections/boys/products/jbtc494001-nvy
275,SHOES,,"Wash and medium iron inside out
Do not keep in damp state
Do not bleach and tumble dry
Dry flat and avoid direct sunlight
Dry clean, any solvent except trichloroethylene","PKR 2,990","PKR 1,490",50%,"20,21,22,23,24,25",https://outfitters.com.pk/collections/boys/products/tbff393039-yel
276,SHOES,,"Wash and medium iron inside out
Do not keep in damp state
Do not bleach and tumble dry
Dry flat and avoid direct sunlight
Dry clean, any solvent except trichloroethylene","PKR 2,990","PKR 1,490",50%,"20,21,22,23,24,25",https://outfitters.com.pk/collections/boys/products/tbff393039-wht
277,SHOES,,"Wash and medium iron inside out
Do not keep in damp state
Do not bleach and tumble dry
Dry flat and avoid direct sunlight
Dry clean, any solvent except trichloroethylene","PKR 3,290","PKR 1,590",51%,"31,32,33,34,35,36,37,38",https://outfitters.com.pk/collections/boys/products/jbff394051-wht
278,SHOES,,"Wash and medium iron inside out
Do not keep in damp state
Do not bleach and tumble dry
Dry flat and avoid direct sunlight
Dry clean, any solvent except trichloroethylene","PKR 3,290","PKR 1,590",51%,"31,32,33,34,35,36,37,38",https://outfitters.com.pk/collections/boys/products/jbfp394054-blk
279,Flannel Shirt,"Flannel Shirt Featuring a classic spread collar, front button closure and buttoned cuffs.","Wash inside out, use recommended detergent for colors, please line dry in shade, do  not dry with sunlight directly
 Do not bleach, Do not Tumble Dry , Dry Flat, Medium Iron Inside out, Dry cleanable any solvent except trichlorethyne","PKR 1,390",PKR 990,28%,"12-18M,18-24M,02-03Y,03-04Y,03-06M,06-09M,09-12M",https://outfitters.com.pk/collections/boys/products/tbtf493058gnb
